dteventtime,哪队赢,gametime,击杀,死亡,助攻,赢输,MVP,FMVP,英雄ID,队伍,几排,mapName,detailUrl,pvpType,branchEvaluate,巅峰赛原积分,巅峰赛新积分,三杀,游戏时间,超神,一血,段位,段位星星,评价,analyseUrl,battleDetailUrl,evaluateUrl,英雄头像
1593796004,2,2020/7/4 0:46,4,6,12,2,0,0,114,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=527151&relaySvrId=604963332&gameseq=1593794669&pvptype=5,5,0,1200,1200,0,1235,0,0,最强王者,1,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593794669&relaysvrentity=604963332&gamesvrentity=527151&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=527151&relaySvrId=604963332&gameSeq=1593794669&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593794563,2,2020/7/4 0:30,0,4,1,2,0,0,198,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=527092&relaySvrId=1041039620&gameseq=1593793716&pvptype=5,5,0,1200,1200,0,752,0,0,最强王者,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593793716&relaysvrentity=1041039620&gamesvrentity=527092&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=527092&relaySvrId=1041039620&gameSeq=1593793716&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/16628/4ab702de3b7bcc457f1ac05bbd98ef8a/0
1593793679,1,2020/7/4 0:06,9,4,6,2,0,0,198,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=528391&relaySvrId=655360260&gameseq=1593792313&pvptype=5,5,2,1200,1200,0,1267,0,0,最强王者,1,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593792313&relaysvrentity=655360260&gamesvrentity=528391&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=528391&relaySvrId=655360260&gameSeq=1593792313&pvpType=5&acntCamp=2&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_tank_1.png,http://shp.qpic.cn/tgos/16628/4ab702de3b7bcc457f1ac05bbd98ef8a/0
1593791430,1,2020/7/3 23:30,9,8,3,2,0,0,117,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=589939&relaySvrId=-2029059325&gameseq=1593790145&pvptype=5,5,2,1200,1200,0,1190,0,0,最强王者,1,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593790145&relaysvrentity=-2029059325&gamesvrentity=589939&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=589939&relaySvrId=-2029059325&gameSeq=1593790145&pvpType=5&acntCamp=2&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_warrior_1.png,http://shp.qpic.cn/tgos/8979/fad5f863d038ec82578ad6d9e6e680ef/0
1593764429,2,2020/7/3 16:00,3,5,18,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=586203&relaySvrId=755827715&gameseq=1593763017&pvptype=5,5,0,1200,1200,0,1206,0,0,最强王者,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593763017&relaysvrentity=755827715&gamesvrentity=586203&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=586203&relaySvrId=755827715&gameSeq=1593763017&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593762034,1,2020/7/3 15:11,2,12,28,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=586580&relaySvrId=1208812291&gameseq=1593760103&pvptype=5,5,0,1200,1200,0,1741,0,0,最强王者,0,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593760103&relaysvrentity=1208812291&gamesvrentity=586580&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=586580&relaySvrId=1208812291&gameSeq=1593760103&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593759430,1,2020/7/3 14:39,0,4,20,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=585762&relaySvrId=1678705155&gameseq=1593758192&pvptype=5,5,0,0,0,0,1070,0,0,最强王者,1,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593758192&relaysvrentity=1678705155&gamesvrentity=585762&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=585762&relaySvrId=1678705155&gameSeq=1593758192&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593757394,2,2020/7/3 14:08,3,5,11,1,0,0,106,2,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=585654&relaySvrId=1007551491&gameseq=1593756318&pvptype=5,5,0,0,0,0,913,0,0,至尊星耀I,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593756318&relaysvrentity=1007551491&gamesvrentity=585654&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=585654&relaySvrId=1007551491&gameSeq=1593756318&pvpType=5&acntCamp=2&battleType=13,,http://shp.qpic.cn/tgos/7229/35c95856f5d5b11906f4f060c8e0e6b8/0
1593756221,1,2020/7/3 13:40,4,6,9,2,0,0,166,2,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=585120&relaySvrId=1460667395&gameseq=1593754605&pvptype=5,5,0,0,0,1,1406,0,0,至尊星耀I,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593754605&relaysvrentity=1460667395&gamesvrentity=585120&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=585120&relaySvrId=1460667395&gameSeq=1593754605&pvpType=5&acntCamp=2&battleType=13,,http://shp.qpic.cn/tgos/201703m3/7e2e2b53f70bb742c89d933be7993cf9/0
1593754537,2,2020/7/3 13:15,0,3,17,1,0,0,171,2,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=585732&relaySvrId=-586219005&gameseq=1593753107&pvptype=5,5,0,0,0,0,1232,0,0,至尊星耀I,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593753107&relaysvrentity=-586219005&gamesvrentity=585732&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=585732&relaySvrId=-586219005&gameSeq=1593753107&pvpType=5&acntCamp=2&battleType=13,,http://shp.qpic.cn/tgos/8433/28ea4aa382bda7aafb1d85887854e253/0
1593753052,2,2020/7/3 12:45,0,5,14,1,0,0,114,2,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=584474&relaySvrId=1292829443&gameseq=1593751319&pvptype=5,5,0,0,0,0,1535,0,0,至尊星耀I,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593751319&relaysvrentity=1292829443&gamesvrentity=584474&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=584474&relaySvrId=1292829443&gameSeq=1593751319&pvpType=5&acntCamp=2&battleType=12,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593751241,2,2020/7/3 12:21,3,3,17,1,1,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=587979&relaySvrId=-837942525&gameseq=1593749860&pvptype=5,5,9,0,0,0,1174,0,0,至尊星耀I,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593749860&relaysvrentity=-837942525&gamesvrentity=587979&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=587979&relaySvrId=-837942525&gameSeq=1593749860&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/gold_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593747041,2,2020/7/3 11:14,2,0,11,1,1,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=583991&relaySvrId=1292829443&gameseq=1593745858&pvptype=5,5,10,0,0,0,990,0,0,至尊星耀I,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593745858&relaysvrentity=1292829443&gamesvrentity=583991&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=583991&relaySvrId=1292829443&gameSeq=1593745858&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593745657,2,2020/7/3 10:51,0,4,18,2,0,0,171,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=585733&relaySvrId=269353219&gameseq=1593744524&pvptype=5,5,0,0,0,0,953,0,0,至尊星耀I,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593744524&relaysvrentity=269353219&gamesvrentity=585733&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=585733&relaySvrId=269353219&gameSeq=1593744524&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/8433/28ea4aa382bda7aafb1d85887854e253/0
1593744436,1,2020/7/3 10:25,1,5,20,2,0,0,171,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=584380&relaySvrId=1645085699&gameseq=1593742976&pvptype=5,5,0,0,0,0,1297,0,0,至尊星耀I,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593742976&relaysvrentity=1645085699&gamesvrentity=584380&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=584380&relaySvrId=1645085699&gameSeq=1593742976&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/8433/28ea4aa382bda7aafb1d85887854e253/0
1593717862,1,2020/7/3 3:09,2,4,11,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=523879&relaySvrId=17629700&gameseq=1593716789&pvptype=5,5,0,0,0,0,922,0,0,至尊星耀I,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593716789&relaysvrentity=17629700&gamesvrentity=523879&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=523879&relaySvrId=17629700&gameSeq=1593716789&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593716747,1,2020/7/3 2:45,2,4,17,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=586633&relaySvrId=1326383619&gameseq=1593715340&pvptype=5,5,10,0,0,0,1196,0,0,至尊星耀I,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593715340&relaysvrentity=1326383619&gamesvrentity=586633&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=586633&relaySvrId=1326383619&gameSeq=1593715340&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593715273,1,2020/7/3 2:29,0,1,7,1,0,0,171,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=583995&relaySvrId=739115523&gameseq=1593714372&pvptype=5,5,0,0,0,0,732,0,0,至尊星耀I,2,躺赢局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593714372&relaysvrentity=739115523&gamesvrentity=583995&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=583995&relaySvrId=739115523&gameSeq=1593714372&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/8433/28ea4aa382bda7aafb1d85887854e253/0
1593714278,2,2020/7/3 2:10,3,2,10,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=523424&relaySvrId=1527644676&gameseq=1593713244&pvptype=5,5,0,0,0,0,874,0,0,至尊星耀I,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593713244&relaysvrentity=1527644676&gamesvrentity=523424&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=523424&relaySvrId=1527644676&gameSeq=1593713244&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593713185,2,2020/7/3 1:38,2,4,16,1,0,0,171,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=582967&relaySvrId=51380483&gameseq=1593711336&pvptype=5,5,0,0,0,0,1691,0,0,至尊星耀II,5,翻盘局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593711336&relaysvrentity=51380483&gamesvrentity=582967&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=582967&relaySvrId=51380483&gameSeq=1593711336&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/8433/28ea4aa382bda7aafb1d85887854e253/0
1593711283,1,2020/7/3 1:12,2,5,4,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=525742&relaySvrId=-1592786428&gameseq=1593709761&pvptype=5,5,0,0,0,0,1318,0,0,至尊星耀II,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593709761&relaysvrentity=-1592786428&gamesvrentity=525742&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=525742&relaySvrId=-1592786428&gameSeq=1593709761&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593709730,1,2020/7/3 0:52,7,1,8,1,0,0,107,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=523687&relaySvrId=1393426692&gameseq=1593708567&pvptype=5,5,0,0,0,0,968,0,0,至尊星耀II,5,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593708567&relaysvrentity=1393426692&gamesvrentity=523687&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=523687&relaySvrId=1393426692&gameSeq=1593708567&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/243/14ac3c259ac858dde097b68e8f64ea44/0
